transactionamount,transactionduration,loginattempts,accountbalance,hour,day_of_week,is_weekend,is_night,amount_zscore,amount_to_mean_ratio,rolling_tx_count_7d,rolling_spend_7d,is_debit,location_freq
86.41,125,1,3128.71,17,0,0,0,-0.8187614365041629,0.2717737158553014,1.0,86.41,1,0.02388535031847134
246.93,158,5,673.35,16,0,0,0,-0.2511336752796792,0.7766356168979237,1.0,246.93,1,0.025477707006369428
231.71,148,1,1127.98,17,0,0,0,-0.30495434887696704,0.7287662041526664,1.0,231.71,1,0.023487261146496817
491.1,125,1,7833.85,16,0,0,0,0.6122956198747076,1.5445905781337639,1.0,491.1,0,0.025079617834394906
51.25,66,1,1744.4,16,1,0,0,-0.9430935576395532,0.16118971111658603,1.0,51.25,0,0.023487261146496817
800.29,84,1,693.4,16,0,0,0,1.7056473984256548,2.517044173843759,1.0,800.29,0,0.023487261146496817
12.18,77,1,4909.24,18,3,0,0,-1.111068722706934,0.06527642140866541,1.0,12.18,1,0.02308917197452229
302.86,275,1,5239.24,18,0,0,0,0.7406794500955534,1.6231212633685064,1.0,302.86,1,0.02746815286624204
100.27,51,1,4309.9,17,0,0,0,-0.5499000955493343,0.5373782245194484,2.0,403.13,1,0.025477707006369428
218.96,13,1,754.21,16,2,0,0,0.2062028032738639,1.1734749779672726,1.0,218.96,1,0.02428343949044586
26.55,228,1,3085.38,17,2,0,0,-1.0195260598365206,0.14228973632184458,1.0,26.55,1,0.025079617834394906
53.81,37,2,2564.62,16,0,0,0,-0.8458689276272328,0.28838458423647667,1.0,53.81,0,0.023487261146496817
496.03,265,1,12904.66,16,4,0,0,1.9712498179924034,2.6583795822118477,1.0,496.03,1,0.02269108280254777
258.21,225,1,9562.41,17,0,0,0,0.45624104389068504,1.3838279779910916,1.0,258.21,1,0.023487261146496817
210.45,146,1,1242.49,16,0,0,0,0.151990690467516,1.1278672319748468,1.0,210.45,1,0.021894904458598725
299.09,84,1,5615.26,16,0,0,0,-1.0592113518566908,0.462787027294671,1.0,299.09,0,0.02428343949044586
684.5,76,1,6258.63,18,0,0,0,0.11660202732786876,1.0591384539209012,1.0,684.5,1,0.02786624203821656
524.55,175,1,8292.75,16,1,0,0,-0.3713753214709957,0.8116451073837965,1.0,524.55,1,0.018312101910828025
1076.98,173,1,11833.73,18,2,0,0,1.313984645999818,1.6664294114006315,1.0,1076.98,1,0.025079617834394906
29.34,30,1,3944.82,17,3,0,0,-1.0979347232340326,0.23643652920200656,1.0,29.34,1,0.020302547770700636
82.67,46,1,290.59,16,4,0,0,-0.479978903703456,0.6661965872232407,1.0,82.67,1,0.021894904458598725
157.7,46,1,8332.58,17,4,0,0,0.3894234053042161,1.2708261981989242,1.0,157.7,0,0.02587579617834395
226.66,168,1,10216.25,18,2,0,0,1.1884902216332722,1.8265406853758284,1.0,226.66,1,0.023487261146496817
207.82,30,1,229.02,16,1,0,0,-0.643592218293854,0.5813146853146853,1.0,207.82,0,0.021894904458598725
77.02,132,1,800.83,16,3,0,0,-1.2060044453972487,0.21544055944055943,1.0,77.02,0,0.025477707006369428
671.73,54,1,5211.88,16,0,0,0,1.3511222792255329,1.878965034965035,1.0,671.73,1,0.01910828025477707
345.39,80,1,6451.96,17,0,0,0,-0.05207042867142291,0.9661258741258741,1.0,345.39,0,0.021894904458598725
485.54,148,1,1533.32,16,4,0,0,0.5505448131369928,1.3581538461538463,1.0,485.54,1,0.020302547770700636
79.77,167,1,5010.31,16,0,0,0,-0.4881404429428681,0.38482690749102694,1.0,79.77,1,0.02269108280254777
662.11,219,1,1996.38,16,3,0,0,1.7410641049903632,3.1941549920883023,1.0,662.11,1,0.02428343949044586
29.72,38,1,1059.62,17,2,0,0,-0.6797324469681081,0.14337540040909266,1.0,29.72,1,0.023487261146496817
72.82,127,1,6911.62,16,4,0,0,-0.5147451268185009,0.3512986762378912,1.0,72.82,1,0.025079617834394906
192.02,154,1,5169.07,16,1,0,0,-0.05844608826088639,0.9263440237736869,1.0,192.02,0,0.02308917197452229
50.4,84,1,1677.01,17,0,0,0,-1.4226230988278272,0.3184331069341336,1.0,50.4,1,0.023487261146496817
210.77,161,1,5396.65,16,2,0,0,0.6922882926810363,1.3316695624703838,1.0,210.77,1,0.02428343949044586
160.24,15,1,5526.97,17,1,0,0,0.02591382979556603,1.0124151003001105,1.0,160.24,1,0.01910828025477707
211.69,111,1,6412.85,16,4,0,0,0.7044209763512248,1.337482230295372,1.0,211.69,1,0.02428343949044586
27.61,26,1,3679.64,16,4,0,0,-0.6982836074141038,0.16408571477085562,1.0,27.61,0,0.02786624203821656
222.96,150,1,7370.41,17,3,0,0,0.27152912576256505,1.3250471193520454,1.0,222.96,0,0.02388535031847134
72.5,30,1,12723.62,17,0,0,0,-0.47542774054796266,0.4308661470802982,1.0,72.5,1,0.02786624203821656
183.32,74,1,137.42,16,2,0,0,0.07473682096029649,1.0894673390725553,1.0,183.32,1,0.023487261146496817
590.26,48,1,1068.28,16,0,0,0,2.0949855726312134,3.5079041651809217,1.0,590.26,0,0.023487261146496817
23.3,161,1,6711.15,18,0,0,0,-0.71968055074654,0.1384714651995993,1.0,23.3,1,0.02746815286624204
57.91,97,1,3641.06,16,1,0,0,-0.5478596206454677,0.34415804934372507,1.0,57.91,0,0.02109872611464968
80.38,116,1,9662.88,16,0,0,0,-0.5701763821301368,0.5045952189634392,1.0,80.38,1,0.02428343949044586
98.24,148,1,580.66,17,0,0,0,-0.441136007746688,0.6167135395741261,1.0,98.24,1,0.02428343949044586
10.65,161,1,13240.72,16,0,0,0,-1.0739829502016867,0.06685666934511852,1.0,10.65,1,0.020302547770700636
265.37,77,1,5229.95,17,4,0,0,0.7663957823264247,1.6658924266773807,1.0,265.37,1,0.01910828025477707
341.84,89,1,1400.04,16,4,0,0,1.3188995577520868,2.1459421454399354,1.0,341.84,0,0.018312101910828025
57.38,86,1,899.52,18,0,0,0,-0.8041653984537511,0.18692786326271327,1.0,57.38,1,0.02428343949044586
654.48,114,1,6776.41,16,0,0,0,1.1197096977067893,2.132111327085754,1.0,654.48,1,0.021496815286624203
209.03,126,1,8359.5,18,0,0,0,-0.3155442992530378,0.6809608096515328,1.0,209.03,1,0.025079617834394906
332.33,101,1,192.63,17,1,0,0,0.08376808077802803,1.081535817961702,1.0,332.33,1,0.02428343949044586
743.24,109,1,1024.19,17,4,0,0,1.4576461869686377,2.418802639971882,1.0,743.24,0,0.02308917197452229
42.56,146,1,4361.44,16,0,0,0,-0.8850782817608562,0.13850740051289395,1.0,42.56,1,0.02388535031847134
406.33,103,1,4298.34,16,0,0,0,0.3311871746382532,1.3223616553196473,1.0,406.33,0,0.025477707006369428
11.92,52,1,14611.9,17,0,0,0,-0.987523160624063,0.03879248623387443,1.0,11.92,1,0.023487261146496817
243.8,48,1,13732.81,16,1,0,0,0.17905735712502513,1.244131455399061,1.0,243.8,1,0.02269108280254777
140.98,100,1,8127.48,16,3,0,0,-0.2057812185354073,0.7194325372525004,1.0,140.98,1,0.025079617834394906
45.92,23,1,544.56,17,0,0,0,-0.5615753733912787,0.2343335374566238,1.0,45.92,1,0.021894904458598725
778.49,107,1,7713.67,16,0,0,0,2.1803152643403196,3.9726985098999794,1.0,778.49,0,0.02587579617834395
30.87,295,1,14348.65,16,2,0,0,-0.6179050812661037,0.1575321494182486,1.0,30.87,1,0.02388535031847134
63.17,148,1,1676.57,18,1,0,0,-0.49701142250485136,0.3223617064707083,1.0,63.17,1,0.02388535031847134
68.49,49,1,6683.31,17,2,0,0,-0.4770995257677039,0.3495101041028781,1.0,68.49,1,0.021894904458598725
233.74,142,1,4749.54,16,0,0,0,-0.1929640162014489,0.8873581642552831,1.0,233.74,1,0.02428343949044586
270.56,139,1,1268.44,16,4,0,0,0.04649230378370708,1.0271396633905596,2.0,504.3,1,0.026671974522292995
521.15,214,1,9442.47,18,4,0,0,1.676187013861932,1.9784662757835234,3.0,1025.45,1,0.02428343949044586
472.48,87,1,7128.82,17,0,0,0,1.3596650395632481,1.7936980638629938,1.0,472.48,1,0.02308917197452229
159.0,38,1,369.79,18,0,0,0,-0.6790304299898944,0.6036191842071961,1.0,159.0,1,0.021894904458598725
109.91,90,1,12896.06,16,0,0,0,-0.9982838452009566,0.41725650651706236,1.0,109.91,1,0.02428343949044586
345.84,142,3,1402.5,18,1,0,0,0.5360705701737815,1.3129286708567087,2.0,455.75,1,0.02786624203821656
147.62,133,1,2115.8,17,4,0,0,-0.7530394718538562,0.560416754545071,1.0,147.62,1,0.027070063694267517
110.4,62,1,8639.36,16,3,0,0,-0.9950971641365153,0.4191167165816003,1.0,110.4,0,0.023487261146496817
253.47,238,1,220.51,17,2,0,0,-0.5113433572307186,0.5129076808668862,1.0,253.47,1,0.02428343949044586
124.84,79,1,6711.78,17,4,0,0,-0.7845908871287809,0.25261922467914183,1.0,124.84,1,0.020302547770700636
422.14,109,1,1436.32,17,4,0,0,-0.15303922236399875,0.8542188361587065,1.0,422.14,0,0.016321656050955414
1176.28,174,5,323.69,16,2,0,0,1.4489734667234981,2.3802542582952655,1.0,1176.28,0,0.02428343949044586
199.84,150,1,706.44,16,0,0,0,-0.43605402140370625,0.6560243110919356,1.0,199.84,1,0.01950636942675159
178.87,180,1,5241.23,16,1,0,0,-0.5233207087051324,0.5871850906976307,1.0,178.87,1,0.020302547770700636
787.41,39,1,300.87,16,0,0,0,2.0091194386677733,2.584868408711474,1.0,787.41,1,0.025079617834394906
376.24,141,1,13758.91,16,1,0,0,0.29803485031644467,1.2351010148380197,1.0,376.24,1,0.025079617834394906
101.23,87,1,6169.71,18,4,0,0,-0.8464196882989674,0.33231255510326585,1.0,101.23,1,0.02388535031847134
372.5,211,1,3901.82,18,0,0,0,0.2824708345554845,1.2228235382393216,1.0,372.5,1,0.021894904458598725
116.27,94,1,8726.92,18,1,0,0,-0.783830705131898,0.38168508131835144,1.0,116.27,1,0.016719745222929936
68.1,47,1,1382.8,16,0,0,0,-0.6910797163147785,0.24238012036497764,1.0,68.1,1,0.021894904458598725
1022.75,158,1,207.74,16,3,0,0,2.408271880088781,3.6401507797838604,1.0,1022.75,0,0.023487261146496817
78.5,41,1,13991.5,16,1,0,0,-0.6573152407450964,0.27939558661748526,1.0,78.5,0,0.023487261146496817
292.56,61,1,4638.37,17,4,0,0,0.037648570836264314,1.0412735391186176,1.0,292.56,0,0.01950636942675159
97.09,202,4,1579.57,18,0,0,0,-0.5969612406642896,0.34556073254384256,1.0,97.09,1,0.02786624203821656
3.85,32,1,10506.41,16,0,0,0,-0.8996727504832471,0.013702840872322526,2.0,100.94,1,0.023487261146496817
494.66,110,1,5531.93,16,0,0,0,0.6937832355124907,1.7605837054293663,1.0,494.66,1,0.025079617834394906
101.04,160,1,1695.57,18,0,0,0,-0.5841372331161891,0.35961949136090077,1.0,101.04,1,0.023487261146496817
543.47,122,1,6165.03,17,0,0,0,0.8522490097967391,1.9343072542548372,1.0,543.47,1,0.02746815286624204
334.79,292,1,624.09,17,0,0,0,0.17475182115431007,1.1915776871804826,1.0,334.79,0,0.024681528662420384
53.79,137,3,6229.36,16,1,0,0,-0.7375383360649853,0.19144826247330612,1.0,53.79,0,0.026671974522292995
256.95,71,1,2531.24,16,3,0,0,-0.032639344343462766,0.9822498024924183,1.0,256.95,1,0.023487261146496817
406.12,106,1,10501.53,17,3,0,0,1.0159200947910008,1.552486047045032,1.0,406.12,1,0.025079617834394906
121.71,140,1,5878.89,17,1,0,0,-0.9832807504475376,0.46526415046255004,1.0,121.71,1,0.02388535031847134
156.26,160,1,7854.1,17,0,0,0,-0.29609264826326315,0.7079924399337199,1.0,156.26,0,0.021894904458598725
88.38,138,1,3707.82,16,1,0,0,-0.6079501265377945,0.4004375517812758,1.0,88.38,1,0.021894904458598725
297.5,80,1,6768.14,17,0,0,0,0.35279878119305397,1.347931338028169,1.0,297.5,0,0.02428343949044586
46.12,30,1,8874.01,17,0,0,0,-0.8021029997240303,0.2089633388566694,1.0,46.12,1,0.02388535031847134
5.71,106,1,1285.42,17,4,0,0,-0.9877565161806273,0.025871219966859982,1.0,5.71,1,0.026671974522292995
633.87,175,1,330.16,16,4,0,0,1.8981656045166266,2.871977268019884,2.0,639.58,1,0.02428343949044586
317.12,80,1,14409.74,16,0,0,0,0.4429379049960343,1.4368268434134217,2.0,950.99,1,0.02786624203821656
190.02,173,1,1528.81,17,0,0,0,-0.17733351352878635,0.8788097015664952,1.0,190.02,1,0.025079617834394906
414.49,108,1,12709.58,16,0,0,0,1.3417330321433873,1.9169447068850467,2.0,604.51,0,0.021894904458598725
11.04,43,1,6983.04,18,0,0,0,-1.3885534108175361,0.051058094438975396,2.0,425.53000000000003,1,0.021894904458598725
126.04,167,1,6041.69,16,0,0,0,-0.6103084214991417,0.5829132448449692,1.0,126.04,0,0.027070063694267517
374.5,178,1,1671.51,16,0,0,0,1.071106796292582,1.7319978593656058,1.0,374.5,0,0.02269108280254777
285.69,35,1,2552.54,18,2,0,0,0.4700986441067856,1.3212669384303335,1.0,285.69,1,0.025477707006369428
111.79,49,1,10887.59,17,1,0,0,-0.7067431266972906,0.5170094544685744,1.0,111.79,1,0.02388535031847134
379.54,118,1,12571.76,17,1,0,0,-0.18279675164972045,0.8176305216557698,1.0,379.54,0,0.02308917197452229
170.53,58,1,801.01,18,0,0,0,-0.6341150324637076,0.367367162507136,1.0,170.53,1,0.027070063694267517
26.5,179,1,4854.83,16,2,0,0,-0.945121070383609,0.057088077208931595,2.0,197.03,1,0.02308917197452229
521.06,128,1,1951.42,18,1,0,0,0.1227894073895381,1.122502396622109,1.0,521.06,1,0.016321656050955414
659.71,148,1,106.86,16,4,0,0,0.4221783344019268,1.4211915251133684,1.0,659.71,0,0.023487261146496817
999.28,40,1,4272.41,17,0,0,0,1.1554166895811318,2.152715992201553,1.0,999.28,1,0.02428343949044586
47.1,178,1,6308.07,17,0,0,0,-0.9006391959050283,0.10146597873738408,1.0,47.1,0,0.01910828025477707
431.08,25,1,6760.22,18,0,0,0,-0.07150569288146591,0.9286614461594803,1.0,431.08,1,0.016321656050955414
1607.55,156,1,6227.99,16,3,0,0,2.468862795847454,3.4630920195176595,1.0,1607.55,1,0.021894904458598725
484.3,230,3,7910.3,17,1,0,0,0.04341301390251768,1.0433115393315309,1.0,484.3,0,0.02428343949044586
242.85,93,1,4672.8,16,0,0,0,-0.4779534226437586,0.5231637566109071,2.0,727.15,1,0.023487261146496817
0.84,31,1,2207.54,16,0,0,0,-1.000529075195278,0.001809584334169907,1.0,0.84,1,0.023487261146496817
117.28,16,1,3665.77,16,3,0,0,-0.30868035439535274,0.6992050874403816,1.0,117.28,0,0.023487261146496817
35.46,285,1,1532.72,16,3,0,0,-0.8092662409564211,0.21140699523052467,1.0,35.46,1,0.021894904458598725
350.46,165,1,5839.38,16,4,0,0,1.117946595351774,2.089387917329094,1.0,350.46,1,0.021894904458598725
47.48,66,1,585.52,16,0,0,0,-0.5733325531430753,0.5764467826790773,1.0,47.48,1,0.018312101910828025
105.37,160,1,1068.55,18,3,0,0,0.37804012509462687,1.2792796438688792,1.0,105.37,1,0.02109872611464968
17.67,91,1,1048.18,17,1,0,0,-1.0632344280483421,0.21452853095912588,1.0,17.67,1,0.023487261146496817
99.76,131,1,416.89,16,0,0,0,0.2858445693006468,1.2111695669769327,1.0,99.76,1,0.02109872611464968
184.51,118,1,9381.64,16,0,0,0,1.6786383934610412,2.2401052205584784,1.0,184.51,0,0.016719745222929936
39.41,132,1,921.91,16,0,0,0,-0.7059561066648969,0.47847025495750706,1.0,39.41,1,0.020302547770700636
308.68,170,1,9992.36,17,0,0,0,1.4456430879093851,2.5746934690132623,1.0,308.68,1,0.021894904458598725
7.76,84,1,7393.11,17,0,0,0,-0.8586257717425675,0.0647259988322629,1.0,7.76,0,0.021894904458598725
83.79,47,1,5061.3,16,3,0,0,-0.2764326260582064,0.6988906497622821,1.0,83.79,1,0.021894904458598725
79.33,109,1,14798.1,16,2,0,0,-0.3105846901086109,0.6616898823921928,1.0,79.33,0,0.021894904458598725
196.16,146,1,9418.86,16,4,0,0,-0.2971438691504022,0.580748065443699,1.0,196.16,1,0.021894904458598725
35.84,172,1,4795.65,17,1,0,0,-0.6335444383297044,0.10610731375154044,1.0,35.84,0,0.02388535031847134
1431.3,168,1,1058.13,18,0,0,0,2.2945589690240205,4.237483207940285,1.0,1431.3,1,0.027070063694267517
14.0,173,1,7975.18,16,2,0,0,-0.6793714619753879,0.04144816943419548,2.0,1445.3,1,0.023487261146496817
577.13,66,1,6640.51,16,2,0,0,0.5022481271085724,1.7086415732540883,1.0,577.13,0,0.023487261146496817
120.29,77,1,1362.39,18,0,0,0,-0.4563424169525084,0.3561285929456696,1.0,120.29,1,0.025477707006369428
243.85,43,1,4576.78,16,2,0,0,-0.19707561101566587,0.7219382940377548,2.0,364.14,1,0.02587579617834395
83.6,192,1,13899.24,18,4,0,0,-0.5333292987089243,0.24750478319276728,1.0,83.6,1,0.023487261146496817
737.34,34,1,7336.56,17,0,0,0,2.366489566220008,3.92554487072838,1.0,737.34,1,0.025477707006369428
189.45,62,1,12578.75,17,1,0,0,0.006971235645144111,1.0086181080091836,2.0,926.79,0,0.02428343949044586
106.16,277,4,7487.79,17,4,0,0,-0.351721716870106,0.5651881675706252,1.0,106.16,1,0.021894904458598725
40.12,269,1,14304.38,17,2,0,0,-0.6361265984177962,0.21359598043456557,2.0,146.28,0,0.01950636942675159
105.94,207,1,5963.1,16,0,0,0,-0.3526691589346198,0.5640169034705353,1.0,105.94,1,0.027070063694267517
21.23,103,4,319.18,16,0,0,0,-0.7174774193208228,0.11302698565866968,1.0,21.23,1,0.021894904458598725
81.08,56,1,7788.91,16,1,0,0,-0.4597301122246801,0.4316640601603833,1.0,81.08,1,0.02587579617834395
221.33,276,1,1185.43,18,2,0,0,0.14426420390287234,1.178344923967657,1.0,221.33,1,0.020302547770700636
1342.25,235,1,694.03,18,4,0,0,1.1923429052714043,2.036821359878906,1.0,1342.25,0,0.02786624203821656
61.43,170,1,1882.77,16,3,0,0,-1.0427977846291387,0.09321805635117242,1.0,61.43,1,0.021894904458598725
335.5,47,1,6445.4,16,0,0,0,-0.5645221417745285,0.5091104982226656,1.0,335.5,1,0.02109872611464968
896.79,168,1,11146.74,16,0,0,0,0.41497702113226226,1.3608500855472556,1.0,896.79,1,0.01950636942675159
457.09,63,1,8570.82,16,3,0,0,0.20763006012427393,1.1406433259301774,1.0,457.09,0,0.021894904458598725
105.53,88,1,1433.66,16,4,0,0,-1.0875158578546082,0.2633443964764305,1.0,105.53,1,0.02388535031847134
639.57,43,1,11726.47,16,0,0,0,0.8798857977303342,1.596012277593392,1.0,639.57,1,0.026671974522292995
253.55,85,5,2797.26,16,2,0,0,1.1731364523896008,2.276441012749147,1.0,253.55,1,0.02388535031847134
170.36,118,1,6034.73,16,0,0,0,0.48668205642497475,1.5295385167893698,1.0,170.36,1,0.02308917197452229
2.5,107,1,12145.27,16,4,0,0,-0.8984391709656028,0.022445681450888846,1.0,2.5,1,0.023487261146496817
19.11,160,1,8478.46,16,0,0,0,-0.7613793378489728,0.17157478901059434,1.0,19.11,0,0.02388535031847134
65.57,82,1,7513.79,17,3,0,0,0.0,1.0,1.0,65.57,1,0.025477707006369428
273.08,134,1,6609.3,16,0,0,0,-0.5618825227120161,0.6406268327585802,1.0,273.08,0,0.025079617834394906
470.96,124,2,12991.03,16,4,0,0,0.16391755297343166,1.1048396556173317,1.0,470.96,0,0.02308917197452229
170.97,292,1,1265.27,17,0,0,0,-0.9364097398549364,0.4010838201140123,1.0,170.97,1,0.021894904458598725
790.07,197,1,985.77,17,4,0,0,1.334374709593521,1.853449691510076,1.0,790.07,1,0.025477707006369428
346.11,213,1,9551.64,17,2,0,0,0.28676915856388185,1.1736189211336856,1.0,346.11,1,0.01950636942675159
121.43,243,1,7365.28,16,1,0,0,-0.9716136000598542,0.41175506513323346,1.0,121.43,0,0.02109872611464968
22.01,175,1,1335.09,16,0,0,0,-1.5284429300508275,0.07463336064878917,2.0,143.44,0,0.02109872611464968
421.74,103,1,12031.14,17,1,0,0,0.7103559844260554,1.430071491141315,1.0,421.74,1,0.023487261146496817
421.52,67,1,369.86,17,1,0,0,0.709123813307588,1.4293254966232443,1.0,421.52,1,0.023487261146496817
436.64,111,1,14365.18,17,0,0,0,0.7938075738131555,1.4805956653197319,1.0,436.64,1,0.02746815286624204
588.37,284,1,1926.08,17,3,0,0,0.0,1.0,1.0,588.37,1,0.01950636942675159
57.16,74,1,222.22,18,3,0,0,0.0,1.0,1.0,57.16,1,0.021496815286624203
119.01,87,1,9798.26,17,0,0,0,-0.7275909891034146,0.3168052388262332,1.0,119.01,1,0.026671974522292995
777.88,17,1,6825.55,16,0,0,0,1.140299528302747,2.070720604807581,2.0,896.89,1,0.025079617834394906
230.08,124,1,4466.1,16,0,0,0,-0.4127085391993327,0.6124741563661854,1.0,230.08,1,0.023487261146496817
188.13,198,1,5029.87,18,4,0,0,0.7025590215539219,1.5560311404733103,1.0,188.13,0,0.02388535031847134
164.51,110,1,3553.69,18,0,0,0,0.45571431298987675,1.3606691273016758,2.0,352.64,1,0.020302547770700636
19.59,122,1,1061.69,18,4,0,0,-1.0587960665656446,0.16202971371855712,1.0,19.59,1,0.027070063694267517
7.48,29,1,1275.2,16,0,0,0,-1.1853536203637218,0.06186739451836688,1.0,7.48,1,0.023487261146496817
85.35,166,1,2173.76,16,2,0,0,-0.37156033264644034,0.7059334387891194,2.0,92.83,1,0.01910828025477707
135.85,269,1,1480.39,17,3,0,0,0.15619825255611164,1.123621062208575,1.0,135.85,1,0.02388535031847134
70.68,105,1,1478.41,17,2,0,0,-0.5248715889815182,0.5845972519462797,1.0,70.68,1,0.018312101910828025
295.64,82,1,1061.96,17,3,0,0,1.8261100214574142,2.4452508710441156,1.0,295.64,1,0.02388535031847134
506.81,41,1,2757.23,16,2,0,0,0.0,1.0,1.0,506.81,1,0.021894904458598725
724.18,134,1,10922.78,16,0,0,0,1.14108427281775,2.131968636840917,1.0,724.18,1,0.02786624203821656
199.02,269,1,4658.89,16,0,0,0,-0.4174244961906754,0.5859101302218777,1.0,199.02,1,0.025079617834394906
95.83,91,1,1726.4,16,4,0,0,-0.7236597766270747,0.282121232937205,1.0,95.83,1,0.01910828025477707
444.47,61,1,6062.94,16,0,0,0,0.03634397558765366,1.021334077405377,1.0,444.47,1,0.023487261146496817
126.21,268,1,5669.66,16,1,0,0,-1.2095067044198333,0.290014115484358,1.0,126.21,1,0.020302547770700636
525.28,134,1,4693.6,16,0,0,0,0.35268028379919436,1.2070249154712274,1.0,525.28,1,0.02388535031847134
701.7,64,1,6643.24,16,4,0,0,1.0432885191002719,1.612415060893543,1.0,701.7,0,0.02428343949044586
236.57,112,1,3488.77,17,4,0,0,-0.777494886894457,0.5436069986541049,1.0,236.57,1,0.02109872611464968
795.31,90,2,7914.88,17,3,0,0,1.409731308503592,1.8275186291566816,1.0,795.31,1,0.02428343949044586
216.76,138,1,643.64,17,3,0,0,-0.8550424956764224,0.4980862029347076,1.0,216.76,0,0.02587579617834395
22.26,56,1,5583.88,18,0,0,0,-0.8179558723289688,0.06500408830744073,1.0,22.26,1,0.023487261146496817
432.08,145,1,11500.62,16,0,0,0,0.22900107563110986,1.2617684849900712,1.0,432.08,1,0.018312101910828025
859.3,68,1,1146.78,17,1,0,0,1.3204093702665711,2.5093447027216444,2.0,1291.3799999999999,0,0.02388535031847134
56.12,102,1,8839.67,18,2,0,0,-0.7314545735687125,0.16388272398084336,1.0,56.12,1,0.018312101910828025
34.02,19,1,14214.48,16,0,0,0,-0.8273098438856915,0.11307448255023418,1.0,34.02,1,0.026671974522292995
363.53,142,1,1038.91,17,2,0,0,0.19428793664853894,1.2082882610666263,1.0,363.53,1,0.02428343949044586
659.15,204,1,1241.59,16,1,0,0,1.110814706341505,2.1908596464722767,1.0,659.15,1,0.02428343949044586
61.37,164,1,4294.44,16,0,0,0,-0.7425151508638979,0.20397945308959056,2.0,720.52,1,0.021496815286624203
292.95,56,1,1216.91,16,3,0,0,-0.02453507737260147,0.9736969330714609,1.0,292.95,1,0.025079617834394906
1087.9,103,1,2513.51,18,0,0,0,2.440091658191377,3.6159238555673063,1.0,1087.9,1,0.02428343949044586
